time,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,C_Guinea,Guinea_New_case,Guinea_Noise,S_Liberia,E_Liberia,I_Liberia,R_Liberia,C_Liberia,Liberia_New_case,Liberia_Noise,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,C_SierraLeone,SierraLeone_New_case,SierraLeone_Noise
2014-01-27,30,9882686.39626127,221817.49912010576,288860.8233920356,1106635.2812265898,1395486.104618625,351634.5674419517,486843,2563418.808629718,226655.9136207448,288882.06853821833,1421043.2092113178,1709924.2777495356,320953.09023061907,221384,6102276.404379355,143451.31007162217,125273.47294929155,428998.81259973545,554271.2855490271,148193.16999052098,138339
2014-01-28,31,9402882.136697955,268133.33322608576,358962.9413904394,1470021.5886855167,1828974.5300759564,433488.42545733135,163761,2265705.900773871,212140.88741901558,289353.75959006354,1732799.4522170478,2022152.211807111,312227.9340575754,139906,5869420.918682354,183872.07968755678,163535.60674400599,583171.3948860879,746706.0016300938,192434.71608106664,180179
2014-01-29,32,8850014.785810672,309210.41130128404,428298.03112392063,1912476.7717641217,2340764.802888043,511790.27281208686,495245,2010838.5094707918,184986.3136255505,270025.8223373833,2034149.3545662728,2304174.1769036558,282021.9650965447,315480,5582669.021712567,228016.08661510423,207655.63156443555,781659.2601078976,989313.8916723332,242607.89004223945,156230
2014-01-30,33,8246748.919661045,337941.84428938484,487339.8342269727,2427969.4018225963,2915299.2360495687,574534.4331615255,583225,1805284.7663315283,151921.0215162294,236338.14398536444,2306456.068166876,2542793.2121522403,238619.03524858458,216882,5244370.677440055,271513.6571591242,254740.91755055112,1029374.7478502727,1284114.6654008236,294800.77372849034,263865
2014-01-31,34,7626152.687056766,348571.85983044264,526062.2119066294,2999213.241206161,3525265.4531127904,609966.2170632216,739266,1646911.1848845806,118966.18527273042,195805.90434643594,2538316.725496252,2734121.6298426865,191328.41769044613,186786,4864890.377440152,308246.6857598279,299845.2660558228,1327017.6707441995,1626861.9368000224,342747.2713991988,283775
2014-02-01,35,7024820.618802873,339018.61721896415,537240.3879377488,3598920.376040412,4136150.763978159,610885.3108653687,316804,1528856.8281187394,89877.43049908693,155117.60429274337,2726148.137089429,2881264.741382171,147143.11153948447,177353,4462521.8441793695,331766.5992042219,336593.09613955015,1669118.4604768588,2005710.5566164092,378848.61981638684,352100
2014-02-02,36,6474450.607710662,311737.519683632,519184.7471577124,4194627.125447989,4713801.8726057,577651.108627541,528211,1442856.0427004914,66159.33941699096,118635.0343686449,2872349.5835138718,2990983.617882516,109718.87650034484,74762,4060434.2940152264,337480.4917632599,358791.97600761673,2043293.2382138968,2402084.214221513,396373.6576051037,489988
2014-02-03,37,5995784.4124989975,272534.61254289834,476239.8790163201,4755441.095941782,5231670.9749580985,517869.10235239845,318482,1381176.2773145193,47816.23224528776,88332.14499409364,2982675.3454460986,3071006.49044019,80022.87255767407,79348,3681470.019008467,324483.32197909005,362496.39436087926,2431550.2646515635,2794045.6590124425,391961.44479092956,173525
2014-02-04,38,5597058.485055926,228211.78941553817,416826.7256280612,5257902.999900473,5674719.72552853,443048.75057043135,324081,1337402.0728638982,34122.91263169584,64470.04628286333,3064004.9682215415,3128474.014504402,57467.524064212106,93275,3343132.7448613006,295860.355549241,347436.83637503185,2813570.063214427,3161005.8995894585,366960.240577016,348318
2014-02-05,39,5276267.395591337,184499.9796090962,350373.3441401253,5688859.280659441,6039222.624799562,364502.89927103184,388635,1306554.4572461434,24139.650913847516,46372.90849413049,3122932.983345878,3169304.891840005,40830.87733560288,18408,3054967.5896630394,257291.90828337768,316974.9550946275,3170765.5469589545,3487739.502053581,326733.6024641227,269652
2014-02-06,40,5025042.267225294,145099.37496940995,284790.7710442268,6045067.586761069,6329848.357805291,290625.7330057295,314063,1284919.8658439685,16975.615990210154,33007.0615190237,3165097.456646797,3198103.5181658175,28798.626325812656,36300,2818862.548510577,214934.93127584862,276694.7742036604,3489507.746009913,3766201.520213573,278462.0181599916,260629
2014-02-07,41,4832258.327666903,111731.32307027731,225305.07439171898,6330705.274871102,6556000.349262816,226151.9914575247,251691,1269795.9313068562,11889.07183948465,23318.16726728039,3194996.829586378,3218313.996853655,20210.47868783772,10828,2631209.4211970777,173764.2975176122,232528.43407320083,3762497.847212109,3995025.2812853088,228823.761071736,194745
2014-02-08,42,4686532.597489816,84688.67189010832,174492.0608144386,6554286.6698056385,6728768.730620071,172768.3813572554,257929,1259246.7964516694,8303.400224076584,16386.200803923573,3216063.6025203294,3232448.8033242496,14134.806470594369,10261,2485464.949849365,136899.42476093236,189327.64855295917,3988307.9768367438,4177634.6253897017,182609.34410439292,220989
2014-02-09,43,4577586.749440944,63446.64202916536,132938.9947626592,6726027.613767233,6858956.608529887,130187.87790981587,123656,1251899.8415755385,5788.018341407382,11472.045057396326,3230840.095025658,3242311.14008305,9862.336758800317,9150,2374183.801774352,105738.11391007046,150254.38046346203,4169823.703852116,4320077.0843155775,142442.45892587584,175048
2014-02-10,44,4496789.049115505,47128.17054509469,100025.93291446997,6856056.847424936,6956072.780339398,97116.17180951126,89999,1246788.4112950123,4029.3000565901148,8010.636227238754,3241171.6524211597,3249181.2886483935,6870.148565343581,3323,2290266.1181053394,80458.61586264896,116850.90111415708,4312424.364917854,4429274.266032011,109197.18171643373,64943
2014-02-11,45,4437214.797594833,34789.46742084434,74559.69173946661,6953436.043244862,7027985.734984321,71912.95464492217,107653,1243234.8551985386,2802.419920231149,5583.402663666687,3248379.3222175646,3253961.724881226,4780.436232832726,5719,2227549.7093078215,60546.37999590165,89451.80640523802,4422452.104291038,4511902.910696277,82628.64466426615,69528
2014-02-12,46,4393474.044934216,25565.201683418403,55190.705660873406,7025770.047721498,7080950.753382364,52965.0183980437,58918,1240765.5965635853,1947.8841339976286,3886.6635884768807,3253399.855713941,3257285.519302413,3323.7944211866707,2116,2180981.2248566234,45190.45865641471,67654.90503073182,4506173.411456229,4573827.316486961,61924.40579068381,59419
2014-02-13,47,4361456.567580147,18725.08916818269,40643.08655444688,7079175.25669723,7119808.343251671,38857.58986930642,34325,1239050.377566822,1353.329893928461,2703.143896866501,3256893.1486423835,3259595.292539245,2309.773236832116,2415,2146564.443589435,33527.20656191052,50703.18669923764,4569205.163149416,4619907.349848656,46080.033361694776,73523
2014-02-14,48,4338072.135066342,13682.439624111415,29816.57412933775,7118428.8511802135,7148235.425309546,28427.08205787558,29370,1237859.2223827674,939.968093425065,1878.8537415066514,3259321.9557823017,3261199.8095238027,1604.516984557733,1675,2121214.375185642,24765.199925198754,37738.78393346007,4616281.640955698,4654019.424889162,34112.0750405062,46024
2014-02-15,49,4321020.342675814,9980.502913206099,21813.17603846934,7147185.978372513,7168989.154410976,20753.729101429693,21028,1237032.1474637943,652.7271715841762,1305.3596593836432,3261009.765705239,3262314.125364616,1114.3158408133313,1842,2102588.187131214,18234.56215871937,27945.800073595386,4651231.450636469,4679176.25071007,25156.82582090795,39496
2014-02-16,50,4308600.72297054,7271.042964421902,15925.573842599273,7168202.660222443,7184118.2340650335,15129.07965405751,11008,1236457.9367716473,453.19726715422996,906.645968776518,3262182.2199924234,3263087.8659611926,773.7405965765938,905,2088926.7348031863,13394.747865613712,20615.602862159343,4677062.91446904,4697677.5173312025,18501.26662113238,15969
2014-02-17,51,4299562.555965489,5292.317393474345,11609.81351167975,7183535.313129361,7195135.126641032,11016.89257599879,4683,1236059.3132333062,314.6293205901666,629.5862234409778,3262996.4712226647,3263625.057446097,537.1914849043824,269,2078919.6209547543,9822.776612039277,15165.528666974693,4696092.073766232,4711256.602433208,13579.085102005862,17855
2014-02-18,52,4292989.205349524,3849.5356390178617,8454.432737875819,7194706.826273587,7203151.259011455,8016.132370422594,4651,1235782.5996115727,218.414158374087,437.12951888209636,3263561.8567111734,3263997.9862300465,372.92878394946456,487,2071596.2207018612,7194.404373070319,11133.257677476355,4710076.117247593,4721208.374925071,9951.772491862997,9304
2014-02-19,53,4288210.607776281,2798.7411575507945,6151.77992843827,7202838.871137733,7208980.651066164,5829.392054708675,6814,1235590.5199627958,151.61471857302774,303.4740968981008,3263954.391221736,3264256.8653186252,258.8790885787457,269,2066240.4797824766,5264.562302747236,8160.713479098382,4720334.244435679,4728493.957914779,7285.582989707589,7219
2014-02-20,54,4284737.852046003,2034.0709487502156,4473.7076786152265,7208754.369326634,7213218.077005242,4237.425939078443,4897,1235457.192205077,105.24157866005771,210.67013306308476,3264226.8960832036,3264436.5662162565,179.70089763123542,243,2062325.677280623,3849.842398310681,5975.1774045375205,4727849.3029165305,4733823.480321069,5329.522406290285,4163
2014-02-21,55,4282214.682192687,1477.9503057693585,3252.018235431695,7213055.3492661165,7216297.36750154,3079.290496298112,3273,1235364.6474620248,73.05050437767747,146.23905664847734,3264416.062976952,3264561.302033591,124.7358173346147,38,2059465.174758966,2813.937587456311,4371.3898420787145,4733349.4978115,4737719.887653583,3896.4073325134814,4421
2014-02-22,56,4280381.7557581,1073.6778170735408,2363.2324937457847,7216181.333931083,7218534.566424822,2237.1989232823253,3636,1235300.4116313122,50.70514798133082,101.51009862664965,3264547.373122083,3264647.8832207005,86.58118710946292,50,2057375.5913189517,2056.048522738606,3196.165452330251,4737372.194705979,4740567.360158314,2847.4725047312677,3199
2014-02-23,57,4279050.412412064,779.8846123303505,1716.975439920251,7218452.72753569,7220159.702975604,1625.136550781317,994,1235255.8255766241,35.194598450599365,70.4603889141431,3264638.5194360144,3264707.9798249193,60.09660421870649,88,2055849.4556581213,1501.899606250912,2335.8746744545274,4740312.770061173,4742647.644735631,2080.2845773166046,2965
2014-02-24,58,4278083.479666207,566.4280801303587,1247.2458882426129,7220102.846365423,7221340.092253661,1180.3892780570313,795,1235224.8786118242,24.428487956638705,48.907314536044545,3264701.785585686,3264749.692900213,41.71307529369369,66,2054734.9935392372,1096.900371188077,1706.5984907122597,4742461.507598863,4744167.106089577,1519.4613539464772,1581
2014-02-25,59,4277381.257947293,411.3663379687103,905.9192560371459,7221301.456458703,7222197.375714737,857.2834610762075,805,1235203.398566368,16.95566429442379,33.94671365004287,3264745.699055691,3264778.645769331,28.952869118191302,23,2053921.2402068179,801.0030266593067,1246.5565923824113,4744031.200174141,4745276.756766524,1109.650676947087,1421
2014-02-26,60,4276871.303062604,298.73808328985984,657.9458884838496,7222172.012965624,7222819.958854106,622.5831393692642,828,1235188.4894803863,11.768778973688525,23.562333064649884,3264776.179407578,3264798.7417406347,20.095971303526312,19,2053327.1018075792,584.8679790793523,910.3716764021515,4745177.65853694,4746087.030213343,810.2734468188137,712
2014-02-27,61,4276500.985420891,216.9383755010714,477.81983717428767,7222804.256366435,7223272.076203606,452.11734949983656,603,1235178.1412531068,8.168585786125977,16.354471104069958,3264797.3356900057,3264812.6901611015,13.948420466855168,9,2052893.3326532252,427.0216971492944,664.7701240798903,4746014.875525547,4746678.645649625,591.6154362820089,703
2014-02-28,62,4276232.075857901,157.53263021952975,346.9914688693129,7223263.400043008,7223600.391511876,328.3153082700446,271,1235170.9586765207,5.669719350751872,11.351495908818677,3264812.0201082225,3264822.3716041227,9.68144302116707,6,2052576.6587105081,311.75898717438906,485.38330192264806,4746626.199000395,4747110.582302316,431.9366526911035,596
2014-03-01,63,4276036.808217454,114.39214233411234,251.97609446320226,7223596.823545749,7223838.799640211,238.40812833514065,260,1235165.9733433318,3.935280465068834,7.878953679634085,3264822.2124225255,3264829.0913761966,6.719772073905915,6,2052345.4770739342,227.59943729126007,354.380144893894,4747072.543343881,4747425.9234887725,315.3411864563823,278
2014-03-02,64,4275895.017242182,83.06455036322558,182.97411966761783,7223838.944087788,7224011.918207454,173.1185672422871,85,1235162.5130911365,2.731426028490879,5.468688913191426,3264829.2867939244,3264833.7554828296,4.664106633048505,5,2052176.7110358775,166.15411498834726,258.72173656008306,4747398.413112574,4747656.134849133,230.21136036049575,342
2014-03-03,65,4275792.058606706,60.31575638716488,132.86560574769402,7224014.760031161,7224137.625636907,125.70742945373058,66,1235160.1113780346,1.8958454596533498,3.795747770663204,3264834.1970287375,3264836.9927765,3.2372936704196036,1,2052053.5112286306,121.29476293848697,188.87788459335806,4747636.316123839,4747824.1940084305,168.05915929749608,167
2014-03-04,66,4275717.297802977,43.796821589558746,96.47839978936182,7224142.426975646,7224228.905375433,91.27973852586001,96,1235158.4443828398,1.3158798616787561,2.6345782108455773,3264837.6051590904,3264839.2397372928,2.2469607926905155,3,2051963.5759538857,88.54549134311749,137.88534234488606,4747809.993212426,4747946.878554771,122.68454634025693,110
2014-03-05,67,4275663.01241289,31.801827146885408,70.05573509194369,7224235.130024874,7224295.185759961,66.28038452751935,84,1235157.2873452883,0.913333587660785,1.828624739395893,3264839.970696388,3264840.7993211187,1.5595838259905577,1,2051897.9241752047,64.63772742650973,100.65768047367999,4747936.780416893,4748036.438097368,89.5595425972715,74
2014-03-06,68,4275623.594793783,23.09190894200166,50.86914755825382,7224302.44414972,7224343.313297273,48.12753731198609,28,1235156.484262138,0.6339317882458676,1.2692229163266662,3264841.612583161,3264841.8818060686,1.0824849498458207,0,2051849.9993751962,47.18481070163793,73.48010460394906,4748029.335709494,4748101.815814103,65.37771673500538,44
2014-03-07,69,4275594.973012737,16.767424642259908,36.93713166705434,7224351.322430952,7224378.259562617,34.94626534450799,36,1235155.9268537469,0.4400029415289609,0.8809496812626114,3264842.7521936335,3264842.6331433076,0.7513372390531003,0,2051815.015155443,34.44417706386128,53.63993708331098,4748096.900730406,4748149.540667494,47.724853390827775,47
2014-03-08,70,4275574.190306528,12.175084724126357,26.820716719259174,7224386.813892026,7224403.634608745,25.375046127475798,26,1235155.5399646605,0.3053996905247965,0.6114546022704592,3264843.5431810496,3264843.154635645,0.5214923373423517,1,2051789.4774022868,25.143605413355623,39.15647377773739,4748146.222518518,4748184.3789923005,34.83832480665296,34
2014-03-09,71,4275559.0996899335,8.840502511812527,19.47495610899887,7224412.584851443,7224422.05980755,18.42519880551845,14,1235155.2714305075,0.21197348559721174,0.4244018203381185,3264844.092194189,3264843.516596003,0.3619603579863906,1,2051770.835415303,18.35430403371281,28.58357550516793,4748182.226705154,4748209.810280664,25.431288363412023,20
2014-03-10,72,4275548.142192977,6.419207927111868,14.14105504161272,7224431.297544054,7224435.438599094,13.378791543655097,13,1235155.085044884,0.1471277130977436,0.29457116390967186,3264844.4732562415,3264843.767827399,0.25123139610514045,0,2051757.2272084355,13.39822620048523,20.86545421020615,4748208.50911115,4748228.374565364,18.564284699968994,31
2014-03-11,73,4275540.185814591,4.661069631409793,10.268016745914709,7224444.88509903,7224445.1531157745,9.714516680687666,6,1235154.9556773438,0.10211920386293911,0.20445757283529287,3264844.7377458825,3264843.9422034486,0.17437604954466224,0,2051747.2935533847,9.780385419489562,15.2313324631441,4748227.694728729,4748241.926061195,13.55149583145976,13
2014-03-12,74,4275534.408589646,3.384460806556976,7.455742617943113,7224454.751206927,7224452.206949546,7.053833771497011,22,1235154.8658852212,0.0708794512969638,0.1419110296868883,3264844.921324302,3264844.0632353243,0.12103187572211027,0,2051740.0422369288,7.139439305278422,11.118521736379634,4748241.699802026,4748251.818323766,9.892262570559978,12
2014-03-13,75,4275530.213676809,2.457498220816602,5.413709533090051,7224461.915115432,7224457.328824967,5.121875421144068,7,1235154.8035618227,0.04919639515565798,0.0984983832616156,3264845.048743402,3264844.1472417787,0.0840064543299377,0,2051734.748963399,5.21160945056653,8.11625246261624,4748251.923174684,4748259.039427151,7.221103385090828,10
2014-03-14,76,4275527.1677004425,1.7844188178234708,3.9309612757885724,7224467.11691946,7224461.047880737,3.7190557699650526,7,1235154.7603040559,0.03414649967764365,0.0683662916871717,3264845.1371831563,3264844.2055494417,0.058307663071900606,0,2051730.8850120828,3.8043400658133235,5.924661697121743,4748259.385986151,4748264.310647854,5.271220702677965,8
2014-03-15,77,4275524.9559811605,1.2956875371004426,2.8543184035005567,7224470.894012892,7224463.7483313,2.7004505628719926,5,1235154.7302794713,0.023700586517436548,0.047452045041947,3264845.1985679003,3264844.24601994,0.04047049814835191,0,2051728.0644297758,2.7770684979378806,4.324851626548748,4748264.833650097,4748268.1585017275,3.8478538738563657,2
2014-03-16,78,4275523.350026063,0.9408138409733483,2.072554493093583,7224473.636605595,7224465.709160094,1.9608287941664457,0,1235154.7094398465,0.0164502309358516,0.03293577180806477,3264845.241174154,3264844.27410992,0.028089980129152536,0,2051726.0054798594,2.027186499099319,3.157029311375713,4748268.810304326,4748270.967333645,2.8088319171220064,2
2014-03-17,79,4275522.183923496,0.6831358337753088,1.5049061442180163,7224475.62803452,7224467.132940671,1.4237805772572756,0,1235154.6949753673,0.011417865069741719,0.02286023845267839,3264845.2707465314,3264844.2936067646,0.019496844615787268,0,2051724.5025015606,1.479792119869234,2.3045483792364023,4748271.713157937,4748273.0177063225,2.0503726778551936,3
2014-03-18,80,4275521.337203015,0.4960328075302096,1.0927298739356277,7224477.0740343,7224468.166764179,1.0338235078379512,3,1235154.6849357842,0.007924973556151512,0.015866958072221667,3264845.2912722863,3264844.3071392383,0.01353247370570898,0,2051723.4053678182,1.0802086216931774,1.6822592007829342,4748273.832164356,4748274.514423563,1.4967172406613827,1
2014-03-19,81,4275520.722389576,0.36017512660945405,0.793443814506473,7224478.123991479,7224468.9174353,0.7506711203604937,0,1235154.6779674564,0.005500608687931892,0.011013024482195483,3264845.305518913,3264844.316531931,0.009392692707479,0,2051722.604489774,0.7885232729036575,1.2280043379971255,4748275.37898261,4748275.606986957,1.0925633935257792,1
2014-03-20,82,4275520.275966459,0.26152728474302983,0.5761286827545747,7224478.886377568,7224469.462506257,0.5450709573924541,0,1235154.6731308412,0.0038178921251010543,0.007643979412788161,3264845.31540729,3264844.323051262,0.006519331131130457,0,2051722.0198703776,0.5756007352831696,0.8964102359415094,4748276.508118647,4748276.404528892,0.7975419349968433,1
