time,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,C_Guinea,Guinea_New_case,Guinea_Noise,S_Liberia,E_Liberia,I_Liberia,R_Liberia,C_Liberia,Liberia_New_case,Liberia_Noise,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,C_SierraLeone,SierraLeone_New_case,SierraLeone_Noise
2014-01-07,10,11497877.460599318,377.14755659162506,444.7777255817313,1300.614118499925,1735.3918440816565,555.6462004659661,594,4498495.187663126,348.34638720168607,330.28598482405886,826.1799648538522,1155.4659496779116,402.386108558213,420,6798980.135832555,255.38699431557023,206.17200744726765,558.3051656827596,763.4771731300273,249.4414715751284,492
2014-01-08,11,11496894.037481073,550.2363551605289,648.5373424252322,1907.1888213343689,2545.726163759601,810.3343196779447,726,4497701.126911246,530.0164294873033,502.7148246246522,1266.1418346472603,1767.8566592719126,612.390709594001,563,6798490.283236791,377.0876273966762,304.2277884758387,828.4013473373132,1131.6291358131518,368.15196268312457,308
2014-01-09,12,11495458.096587662,803.425195444448,946.4369296227345,2792.0412872614634,3728.4782168841994,1182.7520531245982,958,4496493.684775842,805.9722733156547,764.7457468967405,1935.5972039508456,2699.342950847586,931.4862915756735,1003,6797766.255799595,557.2704534999235,449.32488132744163,1227.1488655779422,1675.4737469053837,543.8446110922318,574
2014-01-10,13,11493359.768343808,1174.0367115870038,1382.2925206578375,4083.902423936985,5456.194944594822,1727.7167277106228,1762,4494658.856046887,1224.8107694973944,1162.659037689184,2953.6741459324267,4115.33318362161,1415.9902327740242,900,6796695.239296575,824.2237190071007,664.1924216250427,1816.3445627943847,2479.5369844194265,804.0632375140428,1310
2014-01-11,14,11490291.297320586,1716.8354605293475,2020.401431499899,5971.465787375135,7981.867218875035,2525.672274280213,2176,4491872.858213683,1859.8452292837253,1766.3802926005499,4500.916264439036,6266.296557039588,2150.963373417978,2060,6795109.787342835,1219.9588298284782,982.5870549929658,2687.666772346536,3669.253827339501,1189.7168429200747,968
2014-01-12,15,11485801.390804192,2512.1231896752956,2955.082628026358,8731.4033780986,11676.486006124956,3694.6187872499213,5077,4487646.91081765,2821.2893895976913,2681.2684022260632,6850.531390532781,9530.799792758846,3264.5032357192576,4802,6792761.368754652,1806.8327566564276,1454.6301692791974,3977.1683194142697,5430.798488693465,1761.5446613539634,1836
2014-01-13,16,11479228.583284952,3677.472122003457,4324.558765553346,12769.385827484353,17083.944593037693,5407.458586912737,4305,4481245.557879012,4273.963458370027,4065.418293940947,10415.06036868499,14479.478662625937,4948.678869867092,6497,6789281.266998725,2677.286387389487,2154.682075078143,5886.764538809583,8040.446613887726,2609.6481251942614,4223
2014-01-14,17,11469604.478355296,5384.563808859012,6331.004432215311,18679.953403621726,25000.957835837027,7917.013242799334,5956,4471567.538839623,6462.397153675325,6154.59184451886,15815.472162191161,21969.064006710018,7489.58534408408,4444,6784123.053687823,3968.0492124783113,3192.8879732620767,8716.009126439427,11907.897099701502,3867.450485813776,4904
2014-01-15,18,11455514.407345936,7882.980284562552,9269.157846780427,27333.454522715423,36592.61236949585,11591.654533658824,15920,4456975.828000825,9744.98773338993,9297.07878199448,23982.10548379758,33278.18426579206,11309.12025908204,7154,6776478.575390974,5880.595253324673,4731.944989218028,12908.88436648465,17639.829355702677,5731.932256001175,6230
2014-01-16,19,11434899.37782508,11532.980154455636,13566.386764328116,40001.25525613343,53557.64202046156,16965.029650965706,16202,4435063.715694252,14637.198552416516,14000.020364653434,36299.06538868567,50298.0857533391,17019.901487547046,17867,6765156.688160346,8710.002908438837,7011.078924745014,19122.230006473255,26132.30893121827,8492.479575515594,10266
2014-01-17,20,11404780.360444425,16848.79860670323,19837.093880424116,58533.74706844463,78360.84094886879,24803.198928407233,25116,4402352.035933358,21858.628179913474,20985.438304540596,54803.89758219686,75788.33588673745,25490.250133398345,40751,6748411.4353337055,12884.327926106294,10379.492983043336,28324.743757147873,38703.2367401912,12570.927808972927,14169
2014-01-18,21,11360887.112164782,24551.75348962773,28952.844686548808,85608.28965903724,114551.13434558608,36190.29339671729,29794,4353939.965666829,32366.390504512052,31245.257410124796,82448.38641854355,113692.64382866834,37904.30794193089,42817,6723705.725668327,19015.319490006557,15341.15822150682,41937.79662016199,57277.95484166881,18574.718101477614,10879
2014-01-19,22,11297185.817982342,35626.27465648588,42124.50719262748,125063.40016854348,167177.907361171,52626.77301558493,85439,4283197.551713411,47332.23860512354,46064.75124277549,123405.45843869814,169469.2096814736,55776.56585280527,53939,6687401.925850223,27957.0608765461,22610.63505575988,62030.37821747248,84640.0132732324,27362.058431563586,26583
2014-01-20,23,11205336.436414475,51358.232418376865,60980.11210881375,182325.21905833235,243295.33116714619,76117.42380597518,53361,4181716.190128759,67980.15072741,66947.21558764379,183356.4435561952,250302.65914383894,80833.44946236533,60012,6634390.524935121,40858.718747423925,33173.42188082008,91577.33443663803,124749.75631745817,40109.743044225776,48755
2014-01-21,24,11074194.087509297,73308.8726976433,87596.09192760783,264900.94786544755,352487.03979305533,109191.70862590914,147806,4039925.5032450557,95158.70842042296,95321.65006289213,269594.13827163784,364914.78833452985,114612.1291906909,115094,6557716.716416821,59176.37783139866,48330.38749064121,134776.51826114213,183105.90575178337,58356.1494343252,82672
2014-01-22,25,10889625.383413551,103137.47113641171,124394.25084186687,382842.8946081679,507227.14545003476,154740.10565697943,172653,3848943.6051581884,128542.0392504389,131885.22985472996,390629.1257366512,522513.355591381,157598.56725685118,214065,6448361.297017539,84573.28107208457,69679.6410877396,197385.78082263947,267064.4219103791,83958.51615859571,66825
2014-01-23,26,10635142.742468916,142145.48151154298,173756.72096422344,548955.0550553148,722701.7760195382,215474.6305695034,324677,3604038.384421849,165571.3403363109,175528.87691204308,554861.3983298055,730389.2752418484,207875.9196504674,420430,6295484.677558716,118594.53658787289,98950.13157341524,286970.65427999775,385919.7858534128,118855.36394303374,154097
2014-01-24,27,10294074.181749202,190428.29066954384,237175.26577676012,778322.2618044892,1015487.5275812489,292785.7515617107,252346,3309065.7388433246,200767.00459755972,222171.27648792914,767995.9800711944,990166.2565591234,259776.98131727497,202540,6087604.7100566365,161988.9575472868,137565.63392230764,412840.6984737691,550405.3323960766,164485.54654266383,123104
2014-01-25,28,9853890.209480317,245696.13485945892,313844.6636997639,1086568.9919604547,1400403.6556602186,384916.12807896966,300636,2979467.5868576774,226533.91638117752,264442.8680297293,1029555.6287314246,1293997.4967611535,303831.24020203005,392788,5815181.030214936,213654.7077553833,185839.19958588178,585325.0624437999,771163.2620296816,220757.92963360494,254584
2014-01-26,29,9312430.840192517,302253.44723389536,398984.0563878461,1486331.656185736,1885305.7125735816,484902.05691336305,475900,2640541.6939909444,236053.92749735544,293359.43148994714,1330044.9470217612,1623403.378511708,329405.88175055454,231772,5474616.769497167,269508.40233371564,241869.84397078882,814004.9841983297,1055873.8281691184,284710.5661394368,260032
2014-01-27,30,8683929.177135786,351134.1188066246,482833.1054057155,1982103.5986518716,2464926.704057587,579620.9914840052,816262,2320172.2459254987,226848.51676727846,301932.4303961658,1651046.8069110657,1952978.2373072319,329574.8587955239,290196,5072563.527976149,322064.4098049064,300588.8026134073,1104783.2596055383,1405371.0622189462,349497.2340498278,277776
2014-01-28,31,8000948.08311292,382318.8237944367,551735.9100978732,2564997.182994769,3116723.093092641,651796.389035054,965538,2039971.2868453355,202135.6707525651,288559.77274180116,1969333.2696603083,2257892.0424021096,304913.8050948777,381417,4628101.990389679,361714.18082711595,353802.84238468803,1456380.9863985167,1810182.8287832055,404811.7665642593,367541
2014-01-29,32,7309003.893375789,388642.6793047644,592037.5879971788,3210315.839322266,3802343.4273194433,685620.3342268025,587826,1810374.1881948053,168782.85401109888,257586.36292868192,2263256.5948654236,2520841.9577941056,262949.91539199604,222639,4170308.3073586337,379925.9109373381,391985.0800976472,1857780.7016063803,2249764.781704028,439581.95292082266,253955
2014-01-30,33,6654934.170040441,369130.53955341596,595394.4631349148,3880540.8272712277,4475925.290406139,673581.8630866953,536544,1631463.3519225805,133804.82891657282,216766.6961075014,2517965.123053355,2734730.8191608572,213888.8613667516,224424,3731097.738348629,372900.3106077644,407533.6364280791,2288468.314615527,2696000.9510436063,446236.16933957813,234387
2014-01-31,34,6074852.676781502,329292.06603198557,562273.1094530817,4533582.147733429,5095845.257186508,619919.9667803692,286970,1496984.1080167426,102024.64721594733,173817.6929778516,2727173.5517894696,2900990.244767321,166259.42560646357,174544,3336719.564158459,343223.3607930747,397812.8401825587,2722244.2348659057,3120056.075048465,424055.12400485855,413317
2014-02-01,35,5587777.740081416,278237.11513983615,501278.9408106413,5132706.203968104,5633975.144778742,538129.8875922346,492893,1398345.014650259,75662.35937012616,134213.5507197219,2891779.0752599044,3025991.625979625,125001.38121230435,113762,3002372.4231321476,298336.26938276965,366028.14955433883,3133263.157930742,3499290.307485082,379234.23243661737,352571
2014-02-02,36,5196467.037311667,224891.31265917068,425066.0755402593,5653575.5744889015,6078631.650029157,444656.50525041483,515507,1327142.6608658063,55053.451758311334,100727.3103120887,3017076.577063806,3117802.887375892,91811.26139626699,65080,2731835.0208555907,247124.71144730123,319484.6297562336,3501555.637940872,3821039.2676971075,321748.9602120253,823103
2014-02-03,37,4892583.5982298395,175582.87207375717,345719.7621966233,6086113.7674997775,6431823.5296963975,353191.8796672402,287904,1276268.5195441768,39552.92006051469,74042.43866436716,3110136.121730954,3184177.5603953185,66374.67301942641,68027,2520623.743618636,196945.828430882,266589.50634354085,3815840.9216069384,4082429.4279504805,261390.16025337297,328213
2014-02-04,38,4662456.326111891,133554.35351674267,271929.2163262344,6432060.104045129,6703979.320371361,272155.79067496397,321586,1240152.6455738086,28182.431940748153,53629.14466619671,3178035.7778192586,3231663.9224854526,47486.36209013406,54087,2360008.803358224,152345.69128164946,214371.20297856396,4073274.30238156,4287644.505360126,205215.07740964508,183122
2014-02-05,39,4491326.329757629,99658.49531550253,208379.75718197145,6700635.417744896,6909005.174926863,205025.8545555016,330177,1214616.581694103,19974.524913674217,38446.97390439938,3226961.9194878354,3265407.8933922322,33743.970906779636,52566,2240141.788174445,115242.89955006714,167368.23743665428,4277247.074838831,4444614.312275487,156969.80691536143,159517
2014-02-06,40,4365709.638522881,73344.23970349629,156538.62738909601,6904407.494384526,7060936.121773619,151930.94684675615,222256,1196605.3102205996,14110.100587869476,27370.853018897615,3261913.7361726454,3289283.58919154,23875.695799307898,23971,2151857.5452316543,85759.86516955632,127704.64967265981,4434677.939926124,4562381.589598789,117767.27732330188,113975
2014-02-07,41,4274345.340510569,53447.5537011275,115857.76929989531,7056349.336488407,7172197.105788301,111260.98401468154,100842,1183919.7331719939,9947.302984422931,19395.179165241854,3286737.7846783535,3306131.9638435915,16848.374652051367,28577,2087430.9417368057,63068.01819215477,95748.48266470956,4553752.557406326,4649500.04007104,87118.45047225151,103441
2014-02-08,42,4208323.742841874,38675.98187924134,84811.80528265766,7168188.469996227,7252990.27527888,80793.16949057952,115821,1174992.019438546,7004.477325235058,13702.182651559211,3304301.320584672,3318002.5032362263,11870.53939263476,10441,2040716.374406801,45988.07045794323,70850.35524300857,4642445.199892244,4713294.555135256,63794.51506421529,48875
2014-02-09,43,4160833.5021817493,27847.992778271924,61588.308789411865,7249730.196250568,7311308.505039975,58318.229761094786,44894,1168711.0728375192,4929.337168690471,9662.045064762016,3316697.54492904,3326358.5899937972,8356.08675757097,6423,2006996.9656092077,33330.94397465417,51917.149093824475,4707754.941322311,4759671.090416139,46376.53528088331,36305
2014-02-10,44,4126783.6359777013,19980.920037864642,44463.97721610215,7308771.466768334,7353225.443984431,41916.93894445617,43140,1164292.4075361865,3468.2285261436023,6805.661150726319,3325433.7027869564,3332238.363937676,5879.77394387871,6505,1982734.945637935,24053.207783093643,37771.20376731671,4755440.642811651,4793210.846578971,33539.75616283156,24752
2014-02-11,45,4102426.2511397265,14300.532549472442,31966.20487162026,7351307.011439182,7383263.216310799,30037.772326367907,35167,1161183.3996623114,2440.292798553664,4790.982109530984,3331585.325429617,3336375.307539141,4136.943601464853,2369,1965317.0287249198,17304.54957571956,27335.878411442725,4790042.543287916,4817377.421699359,24166.57512038853,29218
2014-02-12,46,4085030.6061665355,10216.915727096692,22911.865716809778,7381840.612389557,7404742.478106366,21479.261795566417,17831,1158995.2754144939,1717.3658347351811,3372.0055008014333,3335915.3532499825,3339286.3587507773,2911.0512116365135,1837,1952832.5705957059,12422.02566655114,19708.32876897738,4815037.074968765,4834744.4037377415,17366.98203838244,15187
2014-02-13,47,4072621.21788992,7290.240695230925,16386.590154877358,7403701.951259971,7420078.541414846,15336.063308480196,12899,1157454.7220094155,1208.9738710351485,2373.3769337338003,3338962.927185828,3341335.3041195553,2048.9453687779605,2207,1943894.4581873294,8903.100718031481,14169.918622482144,4833032.522472155,4847201.441094639,12457.037356897257,7873
2014-02-14,48,4063776.059874491,5197.2892314408155,11701.558283993103,7419325.092610076,7431016.650894065,10938.109479219653,6393,1156369.6514433818,851.4002985456634,1670.82060520131,3341108.1276528835,3342777.948258079,1442.6441385238431,1523,1937500.573533895,6373.824451076967,10167.586334696658,4845958.015680329,4856124.602015027,8923.160920388065,10988
2014-02-15,49,4057475.061812079,3702.8605554202777,8346.769790476343,7430475.3078420255,7438812.077632495,7795.426738429815,10234,1155605.0619533581,599.8344993884405,1176.5850319584883,3342618.518515307,3343794.10354726,1016.1552891810425,1684,1932929.416886229,4559.385148423672,7285.2080839133105,4855225.989881432,4862510.197965346,6385.595950319432,6503
2014-02-16,50,4052988.280076584,2636.9580897950327,5949.094206869972,7438425.6676267525,7444364.761833615,5552.684201119468,5818,1155066.0551579955,422.7852988952155,828.8506713081005,3343682.308871813,3344510.1595431156,716.0559958554804,779,1929662.7825621066,3259.5505401499013,5214.507651549803,4861863.159246191,4867076.666897745,4566.468932398595,3488
2014-02-17,51,4049794.282853679,1877.290017170303,4237.79268972735,7444090.634439426,7448318.427129144,3953.6652955291793,3314,1154685.9026424747,298.1286467659149,584.125837529393,3344431.842873242,3345014.968710766,504.80916765052825,236,1927329.1175999066,2329.2935602289845,3729.5545264062575,4866612.034313455,4870340.588839866,3263.9219421213493,2351
2014-02-18,52,4047521.042934203,1336.1717932310853,3017.5580207538355,7448125.227251814,7451132.785272557,2814.3581434134394,4232,1154417.6658080146,210.3215714473211,411.83525894476935,3344960.1773616057,3345371.012620545,356.0439097788185,344,1925662.3458979274,1664.008965540726,2666.0162932271155,4870007.628843302,4872672.645136534,2332.0562966680154,2329
2014-02-19,53,4045903.359126655,950.8782622927833,2148.0732049346225,7450997.689406118,7453135.762611044,2002.977338486351,3217,1154228.3124298872,148.4426054057983,290.4906134667292,3345332.7543512518,3345622.244964713,251.23234416823834,287,1924472.0932856272,1188.4685574017278,1905.0017594320816,4872434.436397537,4874338.438156974,1665.7930204393342,1442
2014-02-20,54,4044752.297450691,676.6122682904422,1528.8191680056434,7453042.271113012,7454561.090281008,1425.327669964172,1323,1154094.5858619525,104.81528034539583,204.99013310509247,3345595.6087246086,3345799.5988577073,177.35389299411327,155,1923622.2357502214,848.6837415279606,1360.8211386633022,4874168.259369585,4875528.080508252,1189.642351278104,1134
2014-02-21,55,4043933.316686427,481.41755651751697,1087.933977963145,7454497.33177909,7455575.265757047,1014.1754760388285,1318,1154000.1042452788,74.04187595156492,144.71861601368857,3345781.135262767,3345924.853878775,125.25502106780186,196,1923015.4848953502,605.9664299581591,971.8809500816919,4875406.6677246075,4876377.548674693,849.4681664416566,896
2014-02-22,56,4043350.6385560385,342.5166405115016,774.117331249379,7455532.727472199,7456296.844803441,721.579046394676,576,1153933.3227172345,52.32530244695849,102.21227443511066,3345912.139705894,3346013.351980324,88.4981015487574,58,1922582.3316395055,432.6223334968542,693.9934114622628,4876291.052615533,4876984.046027,606.497352306731,357
2014-02-23,57,4042936.094577464,243.68385099633977,550.7849963620149,7456269.436575177,7456810.221571529,513.3767680879682,626,1153886.1013208488,36.993198575157635,72.22115476223175,3346004.6843258245,3346075.905480582,62.55350025789812,49,1922273.1265648818,308.8421169171893,495.50162265535664,4876922.529695544,4877417.031318204,432.98529120348394,530
2014-02-24,58,4042641.174432523,173.3654849880765,391.86636367281307,7456793.593718816,7457175.460082478,365.23851094860584,327,1153852.6980795693,26.16386075455539,51.050889927365226,3346070.0871697585,3346120.1380596813,44.23257909948006,50,1922052.4122253985,220.46427435580077,353.7485518096709,4877373.3749484345,4877726.123500248,309.09218204487115,384
2014-02-25,59,4042431.3607038283,123.33699009496209,278.7926256626963,7457166.5096804155,7457435.302306067,259.84222358930856,222,1153829.0606893091,18.51166327253808,36.1005688307306,3346116.327078597,3346151.4276474235,31.289587742183357,46,1921894.8699469704,157.36895569523966,252.53005413576767,4877695.231043195,4877946.761097337,220.63759708870202,294
2014-02-26,60,4042282.0944331833,87.7448766049409,198.34302586120515,7457431.817664352,7457620.160690201,184.8583841342479,193,1153812.328014711,13.102269639785504,25.538222800830948,3346149.031492858,3346173.5697156545,22.142068231012672,13,1921782.422637521,112.32662542541087,180.26307594828995,4877924.987661102,4878104.250737054,157.4896397171542,141
2014-02-27,61,4042175.9029364227,62.42377680343165,141.10699269826628,7457620.566294079,7457751.673286764,131.51259656250477,130,1153800.4790621698,9.276815976877355,18.07287025656444,3346172.171251607,3346189.2441218584,15.674406203906983,18,1921702.1646228079,80.17369177362231,128.67095391889703,4878088.990731496,4878216.661685419,112.41094836499542,118
2014-02-28,62,4042100.355531109,44.40989491429208,100.38728507479891,7457754.847288905,7457845.234573966,93.56128720194101,152,1153792.08567501,6.570472119737737,12.79432322636081,3346188.549529655,3346200.3438528753,11.099731016904116,18,1921644.8828177326,57.22273231190964,91.8412463756868,4878206.053203575,4878296.894449956,80.23276453651488,37
2014-03-01,63,4042046.6087806886,31.59454168445931,71.41827932411647,7457850.378398308,7457911.796677616,66.56210365053266,56,1153786.1382179977,4.65514757527447,9.060562476572382,3346200.146071961,3346208.2066344325,7.862781557254493,3,1921604.0005398784,40.84081100238806,65.5512658307726,4878289.607383286,4878354.158649121,57.26419916562736,38
2014-03-02,64,4042008.3713637795,22.477493558296146,50.80915686988159,7457918.341985797,7457959.151142651,47.35446503479034,62,1153781.9226478522,3.2991625933659794,6.418516466020938,3346208.3596730987,3346213.77818956,5.571555127389729,2,1921574.8232811515,29.14810623386393,46.785618222185875,4878349.242994389,4878395.028612617,40.869963495992124,33
2014-03-03,65,4041981.167586658,15.991451893223154,36.147444395989126,7457966.693517055,7457992.840961436,33.689818784594536,26,1153778.9337804583,2.338846219153014,4.548308682492832,3346214.17906465,3346217.7273733285,3.949183768592775,4,1921554.0001696895,20.80259183605871,33.391280814377566,4878391.805957657,4878424.197238478,29.168625860475004,21
2014-03-04,66,4041961.8134100377,11.37712768014167,25.71680586138896,7458001.092656422,7458016.809462268,23.968500832095742,39,1153776.814068676,1.6585239541397545,3.224001386012941,3346218.303405993,3346220.527407375,2.800034046638757,1,1921539.1394762078,14.846236647712356,23.831111459047992,4878422.183175683,4878445.014287149,20.817048670724034,25
2014-03-05,67,4041948.043679116,8.094359741046443,18.29619925985699,7458025.565761884,7458033.861961128,17.052498860284686,24,1153775.3103674874,1.1764096169605875,2.2859404086170976,3346221.2272824966,3346222.5132229016,1.9858155264519155,2,1921528.5341178293,10.59516426242441,17.00775040466009,4878443.862967501,4878459.870717913,14.856430764310062,14
2014-03-06,68,4041938.246936378,5.758877674802835,13.016963008082893,7458042.977222938,7458045.99418593,12.132224801927805,21,1153774.2433891362,0.8346548645247321,1.6212633287210687,3346223.3006926803,3346223.9219560055,1.408733103889972,0,1921520.9657059736,7.561220041282411,12.137842438855962,4878459.335231544,4878470.473073989,10.60235607624054,2
2014-03-07,69,4041931.2767598657,4.097311352459332,9.261125638251897,7458055.364803141,7458054.625928767,8.631742836907506,8,1153773.4861132763,0.5923273698145677,1.1501537650725064,3346224.7714055986,3346224.9215593603,0.9996033548377454,2,1921515.5646621843,5.395967397161134,8.662209950962946,4878470.377160465,4878478.039370423,7.566296434029937,6
2014-03-08,70,4041926.3175570737,2.915184696587787,6.589060831975168,7458064.178197393,7458060.767258216,6.141329448670149,5,1153772.9485219521,0.4204538473642618,0.8161441002635804,3346225.81488011,3346225.6310242065,0.7094648461788893,2,1921511.710371668,3.8507059497474843,6.1817147072065675,4878478.257207673,4878483.438922387,5.399551963433623,3
2014-03-09,71,4041922.789088725,2.0741461639804175,4.68801652355559,7458070.448748584,7458065.136765097,4.369506881572306,6,1153772.566801456,0.29851889242597757,0.579270529059224,3346226.555409133,3346226.134679658,0.5036554513499141,1,1921508.959911744,2.7479275039515434,4.411462722064691,4878483.880698027,4878487.292160755,3.853238368406892,1
2014-03-10,72,4041920.278549945,1.4757710607454368,3.3354992478438534,7458074.910179743,7458068.24567898,3.108913882635534,0,1153772.2957016004,0.21199117272967263,0.41123959948957595,3346227.0810676375,3346226.492307233,0.35762757528573275,0,1921506.9971820829,1.9609401052267295,3.1481107575481135,4878487.893767051,4878490.041877815,2.749717059545219,1
2014-03-11,73,4041918.492250963,1.0500382346827224,2.373224613618616,7458078.084486184,7458070.457710789,2.212031808681786,4,1153772.1031268104,0.1505746526618801,0.292013381228036,3346227.454285166,3346226.7462985436,0.25399131048470736,0,1921505.5965948151,1.3993223333582459,2.2465258076807677,4878490.75755704,4878492.004082854,1.9622050393372774,0
2014-03-12,74,4041917.22124377,0.74713289371302,1.6885863637690122,7458080.343036967,7458072.0316233225,1.5739125339314342,1,1153771.9663061,0.10697195674172671,0.20739606317847084,3346227.7193258908,3346226.9267219496,0.18042340595275164,1,1921504.5971597265,0.9985407522228557,1.6031239059236781,4878492.801175611,4878493.404299524,1.4002166697755456,1
2014-03-13,75,4041916.316868644,0.5316151348968158,1.2014737436426508,7458081.950042472,7458073.151516207,1.1198928840458393,1,1153771.8690800625,0.0760095213573953,0.1473275494598167,3346227.9075828777,3346227.0549104223,0.12818847270682454,0,1921503.883988323,0.7125389531185825,1.1439769298466265,4878494.25949579,4878494.403472725,0.9991732016205788,2
2014-03-14,76,4041915.6733574998,0.3782715136140682,0.8548934223354666,7458083.093477559,7458073.948370974,0.7968547670170665,0,1153771.79997849,0.05401846104932826,0.10467646653994277,3346228.041326593,3346227.146003055,0.09109263261780143,0,1921503.3750931225,0.508447822782969,0.8163231978569638,4878495.300135853,4878495.116459058,0.7129863323643804,1
2014-03-15,77,4041915.2154576876,0.26916391758119196,0.6082980890381489,7458083.907080302,7458074.515378381,0.5670074075460434,0,1153771.7508578228,0.0383962577218881,0.07438611483942066,3346228.136359816,3346227.2107459265,0.06474287156015635,0,1921503.0119665435,0.3628100444171548,0.5825079979611918,4878496.042715411,4878495.625223414,0.5087643563747406,0
2014-03-16,78,4041914.889627068,0.19153009221216538,0.4328403933991827,7458084.486002442,7458074.918842826,0.40346444491297007,0,1153771.7159350954,0.02729634777354683,0.05286992333466925,3346228.2038986445,3346227.2567685638,0.04602263728156686,0,1921502.752857155,0.2588853559859802,0.41565852311428136,4878496.572598962,4878495.988257492,0.3630340779200196,0
2014-03-17,79,4041914.6577700186,0.1362900774224522,0.3079967141636939,7458084.897943185,7458075.20593989,0.28709706384688616,0,1153771.691102838,0.019408224431583555,0.03758338699914485,3346228.2519055614,3346227.2894889447,0.032720380928367376,0,1921502.5679712824,0.18472731261894323,0.2965969745524548,4878496.950704427,4878496.247301408,0.2590439161285758,1
2014-03-18,80,4041914.4927806724,0.09698365982949403,0.21916509295708622,7458085.191070571,7458075.410235653,0.2042957628145814,1,1153771.673443054,0.013801600502487603,0.026720841798564838,3346228.286034515,3346227.312755353,0.023266408126801252,0,1921502.4360484292,0.13181058977633106,0.21163724737108455,4878497.220503731,4878496.432140984,0.18483957555145025,0
2014-03-19,81,4041914.3753723917,0.06901444617064573,0.15595658907646387,7458085.399656569,7458075.555613145,0.14537749253213406,0,1153771.6608823868,0.00981595097387113,0.0190006314783967,3346228.310301043,3346227.3293016693,0.01654631644487381,0,1921502.3419175306,0.09405137760901262,0.1510125244394311,4878497.413018565,4878496.564031094,0.13189011067152023,0
2014-03-20,82,4041914.2918220162,0.049112125588186256,0.11097963567257021,7458085.548086219,7458075.659065842,0.1034526964649558,0,1153771.6519473805,0.006982192042553372,0.013512839388358459,3346228.3275576,3346227.3410704345,0.011768765281885862,0,1921502.2747530057,0.06710825325237522,0.10775304836756222,4878497.55038569,4878496.658138743,0.09410764835774899,0
