time,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,C_Guinea,Guinea_New_case,Guinea_Noise,S_Liberia,E_Liberia,I_Liberia,R_Liberia,C_Liberia,Liberia_New_case,Liberia_Noise,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,C_SierraLeone,SierraLeone_New_case,SierraLeone_Noise
2014-01-21,24,11292010.198658321,40280.538154991606,40513.11087592981,127196.1523107493,167699.26318667913,48461.13229150117,85268,4130250.761190682,76758.64070285324,76483.44808914483,216507.15001731855,292989.59810646356,92037.62025497755,107094,6597027.3717711475,41655.76700953173,41239.618522339384,120077.24269698381,161315.86121932318,49615.163320478896,61327
2014-01-22,25,11208831.409340847,55955.31410649161,56487.17630142698,178726.10025122453,235203.2765526515,67504.01336597238,57962,3973653.546726874,105286.37277856268,106946.46194442123,314113.6185501413,421059.0804945627,128069.48238809913,135255,6509313.923061473,58883.25297738433,58684.44428483296,173118.37967631218,231801.82396114513,70485.96274182195,53489
2014-01-23,26,11094228.834257634,77141.1544181824,78276.76670398736,250353.24462018837,328620.0113241757,93416.73477152418,67028,3767798.1752204257,138879.04928349395,144877.93097457718,448444.8445215029,593321.7754960802,172262.69500151748,124025,6387190.4459707495,82070.20172961388,82569.06006687842,248170.29223276093,330738.35229963926,98936.52833849413,98645
2014-01-24,27,10938013.361760635,105242.14901135574,107554.93439283504,349189.5548351667,456734.4892280018,128114.4779038261,164124,3511107.2864710153,174077.17017684042,188190.5652192565,626624.9781328875,814814.5433521441,221492.7678560639,249644,6220537.7188162925,112170.80856293041,114354.66196006568,352936.81066071434,467290.4726207799,136552.12032114062,105341
2014-01-25,28,10728158.413580023,141552.10496892323,146081.04491308736,484208.4365379621,630279.4814510492,173544.99222304742,100000,3211340.1499910983,204854.28797111916,231819.19606239366,851986.3659753886,1083804.5620377825,268990.01868563844,237385,5999254.257816231,149287.0026124165,154988.10899929324,496470.6305720624,651457.7395713554,184167.26695057552,287737
2014-01-26,29,10451708.156441422,186796.33179683803,195332.77083453993,666162.7409271952,861485.5117617351,231206.03031068586,314797,2886935.6041702675,224092.23039048607,268064.71126131614,1120907.4541779293,1388971.1654392458,305166.60340146325,324860,5715884.098953003,191824.01788616134,204081.11591189497,688210.7672489425,892290.883160837,240833.1435894816,182505
2014-01-27,30,10096778.783427138,240413.6346886376,255848.8901205643,906958.691763654,1162797.5818842184,301312.0701224833,217750,2563418.826548287,226655.91523412778,288882.0695753903,1421043.1886421945,1709924.2582175846,320953.0927783388,244916,5369404.594877497,235700.9646391387,258888.04160010707,936006.3988832589,1194893.4404833654,302602.55732252845,418900
2014-01-28,31,9655861.149379669,299686.60880662984,326287.26674590906,1218164.9750677887,1544442.2418136983,381644.65992947994,263211,2265705.929182831,212140.88552006448,289353.7539831584,1732799.4313139457,2022152.1852971038,312227.92707951926,291499,4968955.8331454415,274307.8152042758,313591.4634263264,1243144.8882239563,1556735.3516502825,361841.91116691707,136686
2014-01-29,32,9130021.539629482,359104.35218132474,402426.66175582336,1608447.446433367,2010864.1081891907,466421.8663754924,208914,2010838.5339858043,184986.3141182062,270025.82091604365,2034149.3309799458,2304174.15189599,282021.9665988863,263892,4535136.318862881,299959.8573013142,359747.7696502226,1605156.0541855816,1964902.8238358041,408167.4721855216,394891
2014-01-30,33,8532567.338500446,410616.4717868154,476675.262229519,2080140.9274832134,2556806.1897127326,545942.0815235418,610499,1805284.7866474641,151921.02317559836,236338.14494366638,2306456.0452332706,2542793.190176938,238619.03828094807,153659,4096740.129670871,306760.4617621239,388480.6980583178,2008018.710508687,2396498.408567005,431595.5847312007,438062
2014-01-31,34,7889908.472949667,445339.27867006254,538843.9001241613,2625908.3482561028,3164742.248380264,607936.0586675312,552515,1646911.1991810463,118966.1875990507,195805.90441056975,2538316.708809333,2734121.6132199042,191328.42304296605,171254,3683424.4250209313,293328.33000236255,393800.13053414796,2429447.114442558,2823246.244976706,426747.83640970103,517285
2014-02-01,35,7237849.741809604,456465.26924280205,578568.0009484247,3227116.987999164,3805674.988947588,640932.7405673242,624908,1528856.8422905486,89877.43128648134,155117.60297239484,2726148.1234505754,2881264.726422971,147143.11320306687,121810,3317973.2420565267,263395.4286288946,375126.2692967433,2843505.0600178344,3218630.3293145783,395384.08433787245,205194
2014-02-02,36,6613896.328389867,441970.0531306262,588689.9078891285,3855443.710590372,4444123.6184795005,638448.6295319125,769881,1442856.057228967,66159.33945239584,118635.03458935677,2872349.568729281,2990983.6033186372,109718.87689566612,101816,3012171.875625377,223846.39108892897,337311.91172662826,3226669.821559065,3563980.7332856944,345350.40397111606,315922
2014-02-03,37,6048850.068899176,405397.65119470446,567881.4731683688,4477870.806737743,5045742.279906112,601618.6614266112,410317,1381176.2902041015,47816.23275804838,88332.14513866311,2982675.3318991875,3071006.47703785,80022.8737192126,99005,2767382.957429062,181775.26365211164,288296.02908416936,3562545.7498346576,3850840.778918828,286860.0456331335,176443
2014-02-04,38,5561490.721037125,354217.45700360375,520952.56504738756,5063339.256911876,5584281.821959265,538539.5420531528,533681,1337402.0848637554,34122.91272688083,64470.045981740295,3064004.956427624,3128474.0024093636,57467.525371513795,25522,2577949.096437716,142420.09034520775,236097.92407522644,3843532.889141851,4079629.8132170783,228789.03429825045,167411
2014-02-05,39,5157925.530505647,296928.76320818125,456767.2052569022,5588378.50102926,6045135.706286165,460853.88432690036,748199,1306554.469110601,24139.65132240993,46372.90907553249,3122932.9704914563,3169304.8795669884,40830.87715762481,38860,2434942.489369437,108600.21033104794,186768.8490259172,4069688.4512735987,4256456.300299516,176826.4870824376,188520
2014-02-06,40,4834438.6900762785,240615.45429209032,385143.9815390365,6039801.874092584,6424935.855631624,379800.1493454594,171216,1284919.8773273076,16975.616180563386,33007.06168209708,3165097.444810032,3198103.506492129,28798.62692514062,23773,2328880.1926104324,81173.97981981117,143776.01678881212,4246169.810780947,4389944.827569758,133488.52727024164,144315
2014-02-07,41,4581544.193615934,189842.85946021756,314336.73284005857,6414276.21408378,6728602.946923843,303667.0912922183,381064,1269795.9426284723,11889.071971270489,23318.167402147803,3194996.817998109,3218313.9854002576,20210.47890812857,18967,2251193.558350287,59804.94494979726,108389.02010507864,4380612.476594838,4489000.496699917,99055.66913015954,110194
2014-02-08,42,4387506.6463677855,146745.10819984518,249858.41015547144,6715889.835276888,6965738.245432366,237135.29850852303,126402,1259246.807399557,8303.400377125256,16386.201082663265,3216063.5911406544,3232448.792223318,14134.806823060382,11995,2194786.135745101,43609.84019691641,80434.22249309988,4481169.801564881,4561603.024057984,72602.52735806722,108324
2014-02-09,43,4240668.571281771,111695.91031009068,194496.04669321905,6953139.471714908,7147625.518408135,181887.2729757689,132946,1251899.8519249994,5788.018542638543,11472.045297625084,3230840.0842347373,3242311.1295323623,9862.33730904432,11978,2154079.0021205917,31568.942002439475,58995.069685473274,4555356.986191493,4614351.055876971,52748.03181898687,50239
2014-02-10,44,4130661.8461894793,84050.96754701613,148961.13860040126,7136326.047663094,7285277.186263501,137651.66785536613,128272,1246788.4211929564,4029.300190349466,8010.636403116893,3241171.6422135774,3249181.2786166947,6870.149084332399,8438,2124827.831602745,22734.894768021066,42900.31116814808,4609536.962461082,4652436.273629236,38085.21775226481,35215
2014-02-11,45,4048848.3403708814,62718.27475444304,112677.38377922612,7275756.001095438,7388423.384874674,103146.19861117285,49446,1243234.8648171872,2802.4199989835533,5583.40276395438,3248379.3124198755,3253961.7151838304,4780.436567135621,2876,2103871.86975558,16313.287066410478,31001.999655992942,4648812.843522011,4679813.843178012,27377.569548776373,41005
2014-02-12,46,3988324.1054227753,46512.75744160627,84434.01204891125,7380729.125086696,7465153.137135616,76729.75226094201,89865,1240765.605936634,1947.884169709838,3886.6636025284247,3253399.846291128,3257285.5098936576,3323.7947098272853,2772,2088890.5556782873,11675.357486777057,22302.555614173558,4677131.531220756,4699433.086834938,19619.243656925857,21803
2014-02-13,47,3943720.988248138,34339.95656160103,62825.73462478396,7459113.320565465,7521929.055190258,56775.918054642156,37217,1239050.3868850153,1353.329915759528,2703.143909327362,3256893.1392898983,3259595.2831992265,2309.773305568844,2200,2078196.5372187844,8340.780348973132,15992.088817449661,4697470.593614787,4713461.682432245,14028.595597307198,12345
2014-02-14,48,3910942.3659582827,25270.073472578177,46502.83739954901,7517284.723169577,7563777.560569136,41848.505378878675,43153,1237859.2317186713,939.9681143895125,1878.8537804668563,3259321.9463864733,3261199.8001669412,1604.5169677147642,2566,2070570.9890988825,5950.893269341659,11440.39113023771,4712037.726501529,4723477.117631779,10015.43519953359,10375
2014-02-15,49,3886902.21576051,18551.481563366327,34287.37252586117,7560258.930150249,7594536.302676121,30758.74210698437,31639,1237032.1567823403,652.7271911521461,1305.3596931025545,3261009.7563334056,3262314.116026509,1114.3158595678397,1482,2065137.55228642,4241.895411009489,8170.528210827129,4722450.0240917355,4730619.552302575,7142.4346707956865,7267
2014-02-16,50,3869296.863409526,13595.565650448,25208.354166392237,7591899.21677362,7617097.570940024,22561.268263903446,36781,1236457.9460574067,453.1972786620178,906.6459873413686,3262182.2106765895,3263087.8566639335,773.7406374244019,1239,2061268.1265199827,3021.7297522196245,5828.279704229278,4729881.864023561,4735709.143727802,5089.591425227001,3668
2014-02-17,51,3856417.7064780626,9951.011945496834,18494.368549578496,7615136.913026847,7633621.28157644,16523.71063641552,19662,1236059.3225003774,314.6293273215861,629.5862339676883,3262996.4619383328,3263625.048172303,537.1915083695203,469,2058513.5556943677,2151.54783015013,4153.940801829002,4735180.955673644,4739333.8964754855,3624.752747683786,1537
2014-02-18,52,3847003.3254383886,7276.750366183399,13547.614648356348,7632172.309547057,7645709.924195426,12088.642618985847,6322,1235782.6088904198,218.41416972694495,437.1295398832775,3263561.8473999696,3263997.976939855,372.92876755213365,488,2056553.1562765352,1531.4546540235733,2958.8041337853715,4738956.5849356465,4741914.389069444,2580.4925939580426,1505
2014-02-19,53,3840125.523610125,5317.609257717808,9912.746993777695,7644644.120138364,7654546.867132156,8836.942936730571,11194,1235590.5292371854,151.61472898132126,303.47411681783103,3263954.3819170156,3264256.856033835,258.879093979951,257,2055158.2269712496,1089.8236033982116,2106.60956902754,4741645.339856316,4743750.949425355,1836.5603559110314,2127
2014-02-20,54,3835102.93062219,3884.0343428781457,7247.113204589257,7653765.921830327,7661003.03503493,6456.1679027741775,6507,1235457.2014627962,105.24158405838746,210.67014293084372,3264226.886810215,3264436.5569531475,179.70091931242496,158,2054165.7947244653,775.4190024672074,1499.4015561533915,4743559.384716906,4745057.78627307,1306.8368477150798,1531
2014-02-21,55,3831436.230362596,2835.92624888215,5295.082436249874,7660432.760952258,7665717.843388519,4714.808353588916,5703,1235364.656713195,73.05050790435133,146.2390630182615,3264416.053715883,3264561.292778902,124.73582575470209,97,2053459.7900669796,551.6525259576795,1066.9806297136013,4744921.576777341,4745987.557407065,929.771133995615,1505
2014-02-22,56,3828759.975787483,2070.112559736318,3867.1229207413903,7665302.788732026,7669159.911652778,3442.0682642590255,2534,1235300.4208802853,50.70515099053448,101.5101041922884,3264547.363864532,3264647.8739687256,86.5811898233369,98,2052957.5811044744,392.42663983821245,759.1494365218662,4745890.842819155,4746648.992255688,661.4348486224189,1088
2014-02-23,57,3826806.9414846324,1510.8129684156208,2823.336749695534,7668858.908797245,7671672.245546949,2512.3338941708207,1639,1235255.8348237218,35.19460097242173,70.46039367554393,3264638.51018163,3264707.970575307,60.09660658147186,66,2052600.357491243,279.14222841713183,540.0696133274188,4746580.430667003,4747119.500280341,470.50802465341985,291
2014-02-24,58,3825381.8537725336,1102.471672641442,2060.7948826871475,7671454.879672127,7673505.674554822,1833.429007872939,2740,1235224.887857184,24.428489985314524,48.907318437738375,3264701.776334393,3264749.683652832,41.71307752514258,66,2052346.2714577133,198.55198970074127,384.18275572133746,4747070.993796854,4747454.176552587,334.6762722460553,225
2014-02-25,59,3824342.0860815495,804.4154646130048,1503.9449807050391,7673349.5534731215,7674843.498453835,1337.8238990129903,1770,1235203.4078103262,16.955665907961887,33.94671682726551,3264745.689806938,3264778.636523768,28.952870935667306,33,2052165.5495927497,141.2244505374569,273.27604424361283,4747419.949912459,4747692.225956715,238.0494041275233,220
2014-02-26,60,3823583.501409775,586.8964233098494,1097.424022330638,7674732.178144573,7675819.602166912,976.1037130765617,862,1235188.4987223858,11.768780002335712,23.56233501177973,3264776.1701626,3264798.732497614,20.09597384603694,22,2052037.0111634298,100.44683551179595,194.37834394072664,4747668.163657106,4747861.542001062,169.31604434736073,223
2014-02-27,61,3823030.084884086,428.17295883092396,800.7133773727303,7675741.028779698,7676531.742157079,712.1399901676923,597,1235178.1504937848,8.168586408925758,16.354472236909405,3264797.326447569,3264812.680919808,13.948422193992883,9,2051945.589346587,71.4423982656284,138.2553135390461,4747844.712941596,4747981.968255151,120.42625408899039,160
2014-02-28,62,3822626.359718938,312.3633144429505,584.1852777643634,7676477.091688842,7677051.276966614,519.534809534438,483,1235170.9679164232,5.669719714982347,11.35149660045197,3264812.010867261,3264822.3623638637,9.68144405586645,11,2051880.566969868,50.8125623064712,98.3347460438681,4747970.285721769,4748067.6204678295,85.65221267845482,71
2014-03-01,63,3822331.8436064143,227.87067059010923,426.1896441691967,7677014.096078812,7677430.28572299,379.0087563758716,390,1235165.982583192,3.9352808382472704,7.878954393119723,3264822.2031815764,3264829.082135972,6.71977210836485,12,2051834.321084061,36.13955764365865,69.94004628626202,4748059.599311996,4748128.539358298,60.918890468776226,55
2014-03-02,64,3822116.9988982575,166.22938685094337,310.913576371137,7677405.858138505,7677706.771714885,276.4859918951988,142,1235162.5223307947,2.731426346248407,5.468689524678802,3264829.2775533334,3264833.7462428603,4.66410688823089,5,2051801.4297553957,25.703495865329607,49.743963225202606,4748123.1227855,4748171.866748742,43.32739044353366,62
2014-03-03,65,3821960.27519102,121.26084337039076,226.81155567341008,7677691.652409921,7677908.463965602,201.6922507174313,103,1235160.1206174977,1.895845719221644,3.795748272655575,3264834.18778851,3264836.983536785,3.2372939246706665,1,2051778.0366244945,18.280996538810278,35.37949969139463,4748168.302879263,4748202.68237897,30.81563022825867,31
2014-03-04,66,3821845.9503326756,88.45625656489547,165.45596202428084,7677900.137448722,7678055.593410753,147.12944515049458,158,1235158.453622073,1.315880048220778,2.634578571395897,3264837.5959193064,3264839.230497881,2.2469610958360136,3,2051761.3988856531,13.001885377190776,25.162902619685326,4748200.436326338,4748224.599228974,21.91685000434518,21
2014-03-05,67,3821762.5546293994,64.5257439339255,120.69621486725958,7678052.2234117845,7678162.919626661,107.32621590793133,137,1235157.2965843026,0.9133337022363521,1.828624961549555,3264839.9614570327,3264840.7900819974,1.559584116563201,1,2051749.5657582195,9.247236054866555,17.896503341965666,4748223.290502373,4748240.18700573,15.587776755914092,15
2014-03-06,68,3821701.7208894086,47.06899507164705,88.0441473198466,7678163.165968186,7678241.210115513,78.29048885218799,28,1235156.4935010064,0.6339318552639347,1.2692230462606549,3264841.6033440903,3264841.87256714,1.0824851426295936,0,2051741.1497862479,6.576835002717802,12.728419956521682,4748239.544958782,4748251.273378756,11.086373025551438,11
2014-03-07,69,3821657.3453363036,34.334834934761695,64.22500315579563,7678244.094825593,7678298.319828756,57.109713243320584,45,1235155.9360924952,0.440002968626051,0.8809497344595911,3264842.7429548,3264842.623904538,0.7513373978435993,0,2051735.164172879,4.677583142359716,9.05273895553625,4748251.105505011,4748259.158243985,7.8848652290180326,10
2014-03-08,70,3821624.975396581,25.045727337663074,46.84955159915952,7678303.12932447,7678339.978876075,41.65904731862247,24,1235155.5492033376,0.30539969516456833,0.6114546095566434,3264843.5339423562,3264843.145396969,0.5214924309402704,0,2051730.9070833293,3.3267930298662,6.438503295967556,4748259.327620334,4748264.766123649,5.6078796638175845,7
2014-03-09,71,3821601.363049643,18.269696843165285,34.17472623903481,7678346.192527261,7678370.367253507,30.3883774317801,17,1235155.2806692084,0.2119734996747048,0.42440184672324066,3264844.0829554433,3264843.507357293,0.3619603239931166,1,2051727.8793562602,2.3660822388977443,4.579198225512038,4748265.175363264,4748268.754561508,3.988437859341502,4
2014-03-10,72,3821584.1389781297,13.326874523504403,24.928916820741048,7678377.605230513,7678392.53414734,22.166893833316863,16,1235155.0942835766,0.14712772538577173,0.2945711871938655,3264844.4640175086,3264843.758588699,0.25123140634968877,0,2051725.7259768774,1.6828047622784634,3.256819387365586,4748269.334398961,4748271.591218367,2.8366568591445684,2
2014-03-11,73,3821571.5748593775,9.721309052469906,18.18447926620393,7678400.519352293,7678408.703831566,16.169684225693345,27,1235154.9649160283,0.10211921381927447,0.20445759185577775,3264844.728507164,3264843.932964759,0.17437605978921056,0,2051724.1944512113,1.1968439314502075,2.3163154403243094,4748272.292389405,4748273.608704863,2.017486495897174,1
2014-03-12,74,3821562.4099548534,7.091217399871834,13.264707020578262,7678417.234120715,7678420.498827742,11.794996176846325,14,1235154.8751238901,0.07087945649341808,0.14191103944538486,3264844.9120856114,3264844.053996654,0.12103189527988434,1,2051723.1052001766,0.8512188313156848,1.6474095222334868,4748274.396171459,4748275.043580998,1.4348761346191168,2
2014-03-13,75,3821555.72461342,5.172691411507196,9.675957997209029,7678429.426737161,7678429.102695164,8.603867421858013,7,1235154.8128004803,0.04919639637436735,0.09849838523873222,3264845.0395047367,3264844.138003124,0.08400646969676018,0,2051722.330503674,0.6054034203491224,1.1716700789203587,4748275.892422815,4748276.064092911,1.020511913113296,1
2014-03-14,76,3821550.847991666,3.7732200796380124,7.058134573762263,7678438.320653672,7678435.378788252,6.27609308809042,11,1235154.7695427118,0.034146500456066625,0.06836629287822028,3264845.127944494,3264844.196310788,0.05830766400322318,0,2051721.7795244989,0.430574671313943,0.8333146796662968,4748276.956586137,4748276.789900835,0.725807923823595,0
2014-03-15,77,3821547.2907414753,2.752374689988413,5.148558421022576,7678444.808325405,7678439.956883833,4.5780955804511905,4,1235154.7395181286,0.023700587870331056,0.04745204755088375,3264845.189329235,3264844.236781284,0.04047049628570676,1,2051721.3876574624,0.30623305363633935,0.5926696407666865,4748277.7134398315,4748277.306109489,0.5162086542695761,0
2014-03-16,78,3821544.6959068975,2.0077187201315585,3.7556158837837055,7678449.540758491,7678443.296374381,3.3394905477762222,5,1235154.7186785035,0.016450232304968233,0.0329357743976893,3264845.2319354885,3264844.264871265,0.028089980594813824,0,2051721.1089540487,0.2177988756854363,0.42151816257744823,4748278.251728902,4748277.67324708,0.36713759135454893,0
2014-03-17,79,3821542.8031062274,1.4645294116907979,2.739533097957729,7678452.992831254,7678445.732364359,2.435989978723228,1,1235154.7042140234,0.011417866078739583,0.022860240379581544,3264845.261507869,3264844.284368111,0.01949684601277113,0,2051720.9107347913,0.1549027697924258,0.29979188571817006,4748278.634570541,4748277.934362444,0.26111536379903555,0
2014-03-18,80,3821541.4224039363,1.0683000861309906,1.9983512697778154,7678455.510944699,7678447.509295977,1.7769316174089909,1,1235154.6941744382,0.007924973865992568,0.015866958633714654,3264845.2820336283,3264844.2979005883,0.013532477430999279,0,2051720.769757421,0.11016983869671484,0.21321778463150476,4748278.906854943,4748278.120072745,0.1857103006914258,1
2014-03-19,81,3821540.4152516504,0.7792707813623858,1.4576962581879056,7678457.3477813015,7678448.805477566,1.2961815893650055,1,1235154.6872061093,0.00550060857108179,0.011013024199194064,3264845.296280257,3264844.307293282,0.009392693638801575,0,2051720.669491601,0.07835491494867199,0.15164460733130464,4748279.100508865,4748278.25215349,0.13208074495196342,0
2014-03-20,82,3821539.680585187,0.5684385107100246,1.0633156348948742,7678458.687660659,7678449.750976301,0.9454987347126007,3,1235154.6823694943,0.0038178921218541225,0.0076439793739513946,3264845.306168633,3264844.3138126135,0.006519331596791744,0,2051720.5981806195,0.05572752736549208,0.10785257356371969,4748279.23823927,4748278.346091859,0.09393836930394173,0
